Country Name,Country Code,2022,2022_predicted,2022_confidence
Albania,ALB,8.47797012329102,8.47797012329102,1.0
Andorra,AND,7.08159017562866,7.08159017562866,1.0
Argentina,ARG,0.745880007743835,0.745880007743835,1.0
Armenia,ARM,9.30687046051025,9.30687046051025,1.0
Australia,AUS,0.296409994363785,0.296409994363785,1.0
Austria,AUT,1.67592000961304,1.67592000961304,1.0
Azerbaijan,AZE,4.28869009017944,4.28869009017944,1.0
Belgium,BEL,1.224249958992,1.224249958992,1.0
Benin,BEN,5.41629981994629,5.41629981994629,1.0
Burkina Faso,BFA,32.1655616760254,32.1655616760254,1.0
Bulgaria,BGR,5.29597997665405,5.29597997665405,1.0
Bahrain,BHR,8.07569026947021,8.07569026947021,1.0
Bosnia and Herzegovina,BIH,14.8581104278564,14.8581104278564,1.0
Belarus,BLR,6.01627016067505,6.01627016067505,1.0
Belize,BLZ,9.53684997558594,9.53684997558594,1.0
Bolivia,BOL,3.38124990463257,3.38124990463257,1.0
Brazil,BRA,3.98446011543274,3.98446011543274,1.0
Barbados,BRB,6.83245992660522,6.83245992660522,1.0
Brunei Darussalam,BRN,3.69034934043884,3.69034934043884,1.0
Bhutan,BTN,4.98077630996704,4.98077630996704,1.0
Botswana,BWA,10.0703439712524,10.0703439712524,1.0
Canada,CAN,3.98843002319336,3.98843002319336,1.0
Switzerland,CHE,0.263319998979568,0.263319998979568,1.0
Chile,CHL,1.29288005828857,1.29288005828857,1.0
Cote d'Ivoire,CIV,9.77040958404541,9.77040958404541,1.0
Cameroon,CMR,3.93249988555908,3.93249988555908,1.0
Colombia,COL,7.32453012466431,7.32453012466431,1.0
Costa Rica,CRI,4.73484992980957,4.73484992980957,1.0
Cuba,CUB,4.39215993881226,4.39215993881226,1.0
Cayman Islands,CYM,13.5434904098511,13.5434904098511,1.0
Cyprus,CYP,0.839969992637634,0.839969992637634,1.0
Czechia,CZE,0.0856899991631508,0.0856899991631508,1.0
Germany,DEU,1.91470003128052,1.91470003128052,1.0
Dominica,DMA,11.9164600372314,11.9164600372314,1.0
Denmark,DNK,0.586499989032745,0.586499989032745,1.0
Dominican Republic,DOM,7.54625988006592,7.54625988006592,1.0
Algeria,DZA,0.628679990768433,0.628679990768433,1.0
Ecuador,ECU,1.67634999752045,1.67634999752045,1.0
Eritrea,ERI,44.8762512207031,44.8762512207031,1.0
Spain,ESP,1.79373002052307,1.79373002052307,1.0
Estonia,EST,1.82405996322632,1.82405996322632,1.0
Ethiopia,ETH,23.8412532806396,23.8412532806396,1.0
Finland,FIN,1.97632002830505,1.97632002830505,1.0
