Country Name,Country Code,2022,2022_predicted,2022_confidence
Niger,NER,52.9879188537598,52.9879188537598,1.0
Nicaragua,NIC,80.6800308227539,80.6800308227539,1.0
Norway,NOR,99.2787628173828,99.2787628173828,1.0
Nepal,NPL,100.819229125977,100.819229125977,1.0
OECD members,OED,98.3285827636719,98.3285827636719,1.0
Oman,OMN,86.590461730957,86.590461730957,1.0
Other small states,OSS,82.0163803100586,82.0163803100586,1.0
Pakistan,PAK,68.0974197387695,68.0974197387695,1.0
Panama,PAN,92.7683715820312,92.7683715820312,1.0
Peru,PER,102.578369140625,102.578369140625,1.0
Philippines,PHL,87.9826889038086,87.9826889038086,1.0
Palau,PLW,88.1422958374023,88.1422958374023,1.0
Poland,POL,98.2533493041992,98.2533493041992,1.0
Pre-demographic dividend,PRE,69.205451965332,69.205451965332,1.0
Portugal,PRT,103.52059173584,103.52059173584,1.0
Paraguay,PRY,86.167106628418,86.167106628418,1.0
West Bank and Gaza,PSE,94.097282409668,94.097282409668,1.0
Post-demographic dividend,PST,96.8731384277344,96.8731384277344,1.0
Qatar,QAT,94.6478424072266,94.6478424072266,1.0
Romania,ROU,82.8644332885742,82.8644332885742,1.0
South Asia,SAS,103.728240966797,103.728240966797,1.0
Saudi Arabia,SAU,120.119132995605,120.119132995605,1.0
Senegal,SEN,57.2280006408691,57.2280006408691,1.0
Singapore,SGP,99.6337432861328,99.6337432861328,1.0
Sierra Leone,SLE,99.4386901855469,99.4386901855469,1.0
El Salvador,SLV,79.818000793457,79.818000793457,1.0
San Marino,SMR,93.4285736083984,93.4285736083984,1.0
Serbia,SRB,97.99755859375,97.99755859375,1.0
Sub-Saharan Africa (excluding high income),SSA,70.2829208374023,70.2829208374023,1.0
Sub-Saharan Africa,SSF,70.2844390869141,70.2844390869141,1.0
Small states,SST,83.7462768554688,83.7462768554688,1.0
Slovak Republic,SVK,95.2156982421875,95.2156982421875,1.0
Slovenia,SVN,97.2507629394531,97.2507629394531,1.0
Sweden,SWE,99.8903274536133,99.8903274536133,1.0
Seychelles,SYC,99.8705520629883,99.8705520629883,1.0
Syrian Arab Republic,SYR,58.2687187194824,58.2687187194824,1.0
Turks and Caicos Islands,TCA,110.73558807373,110.73558807373,1.0
East Asia & Pacific (IDA & IBRD countries),TEA,97.551513671875,97.551513671875,1.0
Europe & Central Asia (IDA & IBRD countries),TEC,98.2714691162109,98.2714691162109,1.0
Togo,TGO,89.1407928466797,89.1407928466797,1.0
Thailand,THA,102.401908874512,102.401908874512,1.0
Turkmenistan,TKM,107.961219787598,107.961219787598,1.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,95.5011596679688,95.5011596679688,1.0
Timor-Leste,TLS,84.9601745605469,84.9601745605469,1.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,86.9384307861328,86.9384307861328,1.0
Tonga,TON,101.46573638916,101.46573638916,1.0
South Asia (IDA & IBRD),TSA,103.728240966797,103.728240966797,1.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,70.2844390869141,70.2844390869141,1.0
Turkiye,TUR,101.500511169434,101.500511169434,1.0
Tuvalu,TUV,96.9827575683594,96.9827575683594,1.0
Upper middle income,UMC,95.5725021362305,95.5725021362305,1.0
Uruguay,URY,100.222953796387,100.222953796387,1.0
United States,USA,95.743522644043,95.743522644043,1.0
Uzbekistan,UZB,98.236946105957,98.236946105957,1.0
Viet Nam,VNM,115.85425567627,115.85425567627,1.0
Vanuatu,VUT,106.038436889648,106.038436889648,1.0
World,WLD,92.1892166137695,92.1892166137695,1.0
Samoa,WSM,103.640686035156,103.640686035156,1.0
South Africa,ZAF,91.5397796630859,91.5397796630859,1.0
Zimbabwe,ZWE,86.1169357299805,86.1169357299805,1.0
