Country Name,Country Code,2022,2022_predicted,2022_confidence
Pacific island small states,PSS,78.3692398071289,78.3692398071289,1.0
Post-demographic dividend,PST,91.2728424072266,91.2728424072266,1.0
Qatar,QAT,95.0062103271484,95.0062103271484,1.0
Romania,ROU,78.7717437744141,78.7717437744141,1.0
Rwanda,RWA,38.560619354248,38.560619354248,1.0
South Asia,SAS,81.2558288574219,81.2558288574219,1.0
Saudi Arabia,SAU,116.069946289062,116.069946289062,1.0
Senegal,SEN,38.8156890869141,38.8156890869141,1.0
Singapore,SGP,101.394638061523,101.394638061523,1.0
El Salvador,SLV,69.5242614746094,69.5242614746094,1.0
San Marino,SMR,93.1398391723633,93.1398391723633,1.0
Serbia,SRB,97.0971603393555,97.0971603393555,1.0
Small states,SST,69.3477401733398,69.3477401733398,1.0
Slovak Republic,SVK,81.8727874755859,81.8727874755859,1.0
Slovenia,SVN,94.3938064575195,94.3938064575195,1.0
Sweden,SWE,100.076042175293,100.076042175293,1.0
Seychelles,SYC,100.538719177246,100.538719177246,1.0
Syrian Arab Republic,SYR,43.1888084411621,43.1888084411621,1.0
Turks and Caicos Islands,TCA,99.2322463989258,99.2322463989258,1.0
East Asia & Pacific (IDA & IBRD countries),TEA,90.0561828613281,90.0561828613281,1.0
Europe & Central Asia (IDA & IBRD countries),TEC,95.2108306884766,95.2108306884766,1.0
Togo,TGO,63.3791618347168,63.3791618347168,1.0
Thailand,THA,134.20231628418,134.20231628418,1.0
Turkmenistan,TKM,78.7459335327148,78.7459335327148,1.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,73.5959014892578,73.5959014892578,1.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,71.4252624511719,71.4252624511719,1.0
Tonga,TON,98.363410949707,98.363410949707,1.0
South Asia (IDA & IBRD),TSA,81.2558288574219,81.2558288574219,1.0
Turkiye,TUR,92.3825225830078,92.3825225830078,1.0
Tuvalu,TUV,85.2216720581055,85.2216720581055,1.0
Upper middle income,UMC,89.4124374389648,89.4124374389648,1.0
Uruguay,URY,87.5039596557617,87.5039596557617,1.0
United States,USA,101.35814666748,101.35814666748,1.0
Uzbekistan,UZB,97.0785446166992,97.0785446166992,1.0
Viet Nam,VNM,100.272315979004,100.272315979004,1.0
Vanuatu,VUT,58.3196296691895,58.3196296691895,1.0
World,WLD,75.9387588500977,75.9387588500977,1.0
Samoa,WSM,98.5773544311523,98.5773544311523,1.0
South Africa,ZAF,89.3450317382812,89.3450317382812,1.0
